stage_name	observed_idx	hidden_id	lane_id	frame_idx	subheader_idx	hit_idx	debug_ts_8ns	normalized_hit_word	raw_hit_word	ingress_sort_key
dma	630	248	2	157	0	2	41459	037748000000a1f3	037748000000a1f3	000000a1f3_2_   157_     0_     2
dma	631	255	3	157	0	3	41473	0382c4000000a201	0382c4000000a201	000000a201_3_   157_     0_     3
dma	632	258	0	158	0	0	41475	03834c000000a203	03834c000000a203	000000a203_0_   158_     0_     0
dma	633	260	1	158	0	1	41489	038ec8000000a211	038ec8000000a211	000000a211_1_   158_     0_     1
dma	634	263	2	158	0	2	41491	038f50000000a213	038f50000000a213	000000a213_2_   158_     0_     2
dma	635	265	3	158	0	3	41495	03936c200000a217	03936c200000a217	000000a217_3_   158_     0_     3
dma	636	267	0	159	0	0	41504	039a88000000a220	039a88000000a220	000000a220_0_   159_     0_     0
dma	637	269	1	159	0	1	41505	039acc000000a221	039acc000000a221	000000a221_1_   159_     0_     1
dma	638	274	2	159	0	2	41509	039ee8200000a225	039ee8200000a225	000000a225_2_   159_     0_     2
dma	639	272	3	159	0	3	41507	039b54000000a223	039b54000000a223	000000a223_3_   159_     0_     3
dma	640	279	0	160	0	0	41522	03a714000000a232	03a714000000a232	000000a232_0_   160_     0_     0
dma	641	281	1	160	0	1	41523	03a758000000a233	03a758000000a233	000000a233_1_   160_     0_     1
dma	642	283	2	160	0	2	41527	03ab74200000a237	03ab74200000a237	000000a237_2_   160_     0_     2
dma	643	286	3	160	0	3	41537	03b2d4000000a241	03b2d4000000a241	000000a241_3_   160_     0_     3
dma	644	288	0	161	0	0	41538	03b318000000a242	03b318000000a242	000000a242_0_   161_     0_     0
dma	645	292	1	161	0	1	41542	03b734200000a246	03b734200000a246	000000a246_1_   161_     0_     1
dma	646	289	2	161	0	2	41539	03b35c000000a243	03b35c000000a243	000000a243_2_   161_     0_     2
dma	647	293	3	161	0	3	41543	03b778200000a247	03b778200000a247	000000a247_3_   161_     0_     3
dma	648	296	0	162	0	0	41547	03bb94400000a24b	03bb94400000a24b	000000a24b_0_   162_     0_     0
dma	649	299	1	162	0	1	41554	03bf1c000000a252	03bf1c000000a252	000000a252_1_   162_     0_     1
dma	650	302	2	162	0	2	41558	03c338200000a256	03c338200000a256	000000a256_2_   162_     0_     2
